"Sim.ID","Region","Dist.to.Margin","Necrotic.Fraction","Location","Num.Driver","Num.Driver.SCNA"
"137180","R1",8.94,0,"At.Margin",6,3
"137180","R2",12.37,0.35,"At.Centre",9,6
"137180","R3",6.71,0,"At.Margin",9,5
"137180","R4",11.66,0.1,"At.Centre",8,3
"137180","R5",25.94,0.71,"At.Centre",6,3
"137180","R6",32.14,0.51,"At.Centre",8,6
"137180","R7",21.93,0.56,"At.Centre",12,6
"137180","R8",4.12,0,"At.Margin",6,3
"137180","R9",21.84,0.58,"At.Centre",6,3
"137180","R10",39.4,0.47,"At.Centre",8,4
"137180","R11",43.93,0.56,"At.Centre",25,14
"137180","R13",8.06,0.08,"At.Margin",3,1
"137180","R14",20.88,0.56,"At.Centre",6,3
"137180","R15",39.92,0.52,"At.Centre",9,5
"137180","R16",36.77,0.51,"At.Centre",25,13
"137180","R18",24.35,0.85,"At.Centre",5,2
"137180","R19",6,0,"At.Margin",4,2
"137180","R20",12.21,0.14,"At.Centre",6,4
"137180","R21",26.4,0.49,"At.Centre",8,4
"137180","R22",26.68,0.58,"At.Centre",8,4
"137180","R23",8.49,0.03,"At.Margin",3,1
"137180","R24",10.2,0,"At.Centre",5,3
"137180","R25",9.22,0,"At.Margin",8,4
"137180","R26",10,0.03,"At.Margin",9,5
"137184","R1",13.42,0.16,"At.Centre",6,3
"137184","R2",8.94,0.01,"At.Margin",6,3
"137184","R3",15.81,0.41,"At.Centre",7,2
"137184","R4",31.62,0.59,"At.Centre",7,4
"137184","R5",25.06,0.92,"At.Centre",4,2
"137184","R6",18.97,0.95,"At.Centre",2,1
"137184","R7",3.61,0,"At.Margin",3,1
"137184","R8",21.84,0.51,"At.Centre",9,4
"137184","R9",41.23,0.48,"At.Centre",9,5
"137184","R10",43.66,0.44,"At.Centre",26,14
"137184","R11",28.28,0.96,"At.Centre",4,2
"137184","R12",8.94,0.01,"At.Margin",2,1
"137184","R13",17.09,0.41,"At.Centre",7,4
"137184","R14",35.38,0.48,"At.Centre",8,5
"137184","R15",48.84,0.48,"At.Centre",18,11
"137184","R16",36.62,0.51,"At.Centre",5,3
"137184","R17",20,0.56,"At.Centre",4,2
"137184","R18",7.21,0.01,"At.Margin",7,4
"137184","R19",22.02,0.52,"At.Centre",4,2
"137184","R20",29.41,0.51,"At.Centre",9,6
"137184","R21",23.77,0.54,"At.Centre",6,2
"137184","R22",11.4,0.1,"At.Centre",5,2
"137184","R23",5.39,0,"At.Margin",7,4
"137184","R24",10,0,"At.Margin",8,2
"137184","R25",5.1,0,"At.Margin",9,4
"137185","R1",6.32,0,"At.Margin",8,4
"137185","R2",8.25,0,"At.Margin",6,2
"137185","R3",5.66,0,"At.Margin",8,5
"137185","R4",20.25,0.56,"At.Centre",9,4
"137185","R5",25,0.67,"At.Centre",6,3
"137185","R6",26.08,0.73,"At.Centre",8,2
"137185","R7",12.04,0.05,"At.Centre",10,5
"137185","R8",13.6,0.2,"At.Centre",8,4
"137185","R9",32.76,0.43,"At.Centre",12,8
"137185","R12",20.25,0.73,"At.Centre",3,1
"137185","R13",5.39,0,"At.Margin",6,4
"137185","R14",10.44,0.03,"At.Centre",7,4
"137185","R15",20.88,0.82,"At.Centre",5,2
"137185","R19",12.04,0,"At.Centre",9,4
"137185","R20",15.26,0.68,"At.Centre",3,1
"137185","R21",20.1,0.97,"At.Centre",2,1
"137185","R22",10.44,0.1,"At.Centre",3,1
"161479","R1",7.28,0,"At.Margin",8,5
"161479","R2",11.66,0.11,"At.Centre",10,6
"161479","R3",21.47,0.77,"At.Centre",5,3
"161479","R4",25.46,0.96,"At.Centre",4,2
"161479","R5",8,0,"At.Margin",9,4
"161479","R6",7.62,0,"At.Margin",5,1
"161479","R9",15.81,0.84,"At.Centre",3,1
"161479","R10",13,0.19,"At.Centre",2,1
"161479","R13",17.26,0.95,"At.Centre",3,1
"161479","R14",18.25,0.2,"At.Centre",5,2
"161479","R15",18,0.89,"At.Centre",2,1
"161479","R16",19.31,0.94,"At.Centre",2,1
"161479","R17",7.62,0.11,"At.Margin",4,1
"16345","R1",17.69,0.42,"At.Centre",8,5
"16345","R2",20,0.86,"At.Centre",2,1
"16345","R3",15.52,0.81,"At.Centre",2,1
"16345","R4",11.4,0.25,"At.Centre",3,1
"16345","R5",3.16,0,"At.Margin",6,4
"16345","R6",20.59,0.95,"At.Centre",3,1
"16345","R10",5,0,"At.Margin",5,1
"16345","R11",18,0.9,"At.Centre",3,1
"16345","R15",7,0.08,"At.Margin",3,1
"16345","R16",10.3,0.04,"At.Centre",3,1
"16345","R18",38.83,0.99,"At.Centre",4,2
"16345","R19",27.73,0.85,"At.Centre",4,2
"16345","R20",12.37,0.15,"At.Centre",6,3
"16345","R21",11.7,0.1,"At.Centre",5,3
"16345","R22",29,0.57,"At.Centre",11,7
"16345","R23",25.24,0.53,"At.Centre",8,5
"16345","R24",10.3,0.03,"At.Centre",9,4
"16345","R25",10.44,0.04,"At.Centre",8,4
"16345","R26",8.06,0,"At.Margin",7,3
"16406","R1",3.16,0,"At.Margin",8,5
"16406","R2",7.81,0,"At.Margin",6,4
"16406","R3",21.93,0.48,"At.Centre",6,4
"16406","R4",18.79,0.48,"At.Centre",7,4
"16406","R5",7.28,0,"At.Margin",3,1
"16406","R6",17.26,0.46,"At.Centre",7,3
"16406","R7",35.85,0.48,"At.Centre",4,2
"16406","R8",32.76,0.86,"At.Centre",5,3
"16406","R10",15.26,0.61,"At.Centre",2,1
"16406","R11",17.26,0.44,"At.Centre",9,6
"16406","R12",36.67,0.65,"At.Centre",7,5
"16406","R15",15.26,0.7,"At.Centre",3,1
"16406","R16",11.31,0,"At.Centre",8,5
"16406","R17",27.2,0.81,"At.Centre",6,4
"16406","R18",41.4,0.73,"At.Centre",6,4
"16406","R20",6.32,0,"At.Margin",4,1
"16406","R21",13.45,0.19,"At.Centre",6,4
"16406","R22",23.71,0.53,"At.Centre",7,4
"16406","R23",15.81,0.32,"At.Centre",8,4
"16406","R24",4,0,"At.Margin",11,8
"16460","R1",4.24,0,"At.Margin",9,5
"16460","R2",14.14,0.37,"At.Centre",5,2
"16460","R3",17.72,0.43,"At.Centre",7,5
"16460","R4",11.31,0.11,"At.Centre",6,4
"16460","R5",13,0.22,"At.Centre",4,2
"16460","R6",31.62,0.56,"At.Centre",8,3
"16460","R7",37.34,0.46,"At.Centre",13,8
"16460","R8",26.25,0.57,"At.Centre",7,3
"16460","R9",9.22,0,"At.Margin",7,4
"16460","R10",9.9,0.04,"At.Margin",8,5
"16460","R11",25.5,0.95,"At.Centre",5,2
"16460","R12",44.38,0.48,"At.Centre",25,13
"16460","R13",32.98,0.53,"At.Centre",9,7
"16460","R14",13,0.34,"At.Centre",8,5
"16460","R15",21.02,0.97,"At.Centre",2,1
"16460","R17",31.91,0.8,"At.Centre",4,2
"16460","R18",13,0.16,"At.Centre",8,4
"16460","R19",7.07,0,"At.Margin",4,1
"16460","R20",25.5,0.85,"At.Centre",7,2
"16460","R21",18.03,0.48,"At.Centre",8,3
"16460","R22",4.47,0,"At.Margin",8,3
"16460","R23",10.77,0.03,"At.Centre",9,4
"16460","R24",6.4,0,"At.Margin",9,4
"16470","R1",8.94,0,"At.Margin",6,3
"16470","R2",5.83,0,"At.Margin",7,4
"16470","R3",17.49,0.49,"At.Centre",7,4
"16470","R4",27.46,0.33,"At.Centre",10,7
"16470","R5",20.81,0.53,"At.Centre",8,4
"16470","R6",9,0,"At.Margin",12,8
"16470","R7",7,0,"At.Margin",9,5
"16470","R8",26.4,0.44,"At.Centre",7,4
"16470","R9",36.62,0.71,"At.Centre",9,5
"16470","R11",28.02,0.92,"At.Centre",5,3
"16470","R12",15.81,0.34,"At.Centre",8,4
"16470","R13",10.05,0.24,"At.Centre",7,4
"16470","R16",43.38,0.47,"At.Centre",22,12
"16470","R17",25.08,0.47,"At.Centre",10,5
"16470","R18",6,0,"At.Margin",10,4
"16470","R19",10.3,0.05,"At.Centre",2,1
"16470","R20",21.4,0.97,"At.Centre",5,3
"16470","R21",35.34,0.49,"At.Centre",8,5
"16470","R22",21.4,0.57,"At.Centre",7,4
"16470","R23",5,0,"At.Margin",8,5
"16470","R24",11.31,0.03,"At.Centre",6,3
"16470","R25",17,0.37,"At.Centre",5,3
"16470","R26",8.06,0,"At.Margin",7,4
"209992","R1",13.93,0.23,"At.Centre",10,5
"209992","R2",15,0.34,"At.Centre",9,4
"209992","R3",13.34,0.27,"At.Centre",9,5
"209992","R4",4.47,0.04,"At.Margin",8,5
"209992","R5",13.89,0.22,"At.Centre",8,4
"209992","R6",31.4,0.57,"At.Centre",8,2
"209992","R7",35,0.49,"At.Centre",11,7
"209992","R8",31.95,0.51,"At.Centre",11,6
"209992","R9",18.87,0.53,"At.Centre",9,5
"209992","R10",6,0,"At.Margin",2,1
"209992","R12",46,0.9,"At.Centre",10,7
"209992","R13",46.62,0.49,"At.Centre",24,13
"209992","R14",27.46,0.61,"At.Centre",8,3
"209992","R15",8,0,"At.Margin",10,5
"209992","R16",6.08,0,"At.Margin",2,1
"209992","R19",30.27,0.91,"At.Centre",7,4
"209992","R20",22.67,0.53,"At.Centre",6,3
"209992","R21",4.12,0,"At.Margin",9,4
"209992","R22",11.66,0.1,"At.Centre",3,1
"209992","R23",13.6,0.47,"At.Centre",3,1
"209992","R24",10.77,0.23,"At.Centre",5,3
"209992","R25",6.32,0,"At.Margin",9,5
"210042","R1",6,0,"At.Margin",8,5
"210042","R2",6.71,0,"At.Margin",3,1
"210042","R3",15,0.2,"At.Centre",2,1
"210042","R4",15.56,0.03,"At.Centre",7,4
"210042","R5",18.87,0.56,"At.Centre",10,4
"210042","R6",25,0.99,"At.Centre",2,1
"210042","R9",17.03,0.47,"At.Centre",8,3
"210042","R10",9.22,0.05,"At.Margin",5,1
"210042","R13",43.83,0.53,"At.Centre",10,4
"210042","R14",27.2,0.48,"At.Centre",10,5
"210042","R15",8.25,0,"At.Margin",6,3
"210042","R16",15.03,0.54,"At.Centre",3,1
"210042","R17",19,0.92,"At.Centre",2,1
"210042","R18",27.59,0.61,"At.Centre",6,2
"210042","R19",21.93,0.51,"At.Centre",8,4
"210042","R20",5.39,0,"At.Margin",7,3
"210042","R21",10.44,0.03,"At.Centre",7,4
"210042","R22",5.39,0,"At.Margin",6,3
"210111","R1",13.45,0.23,"At.Centre",8,5
"210111","R2",20.62,0.51,"At.Centre",6,4
"210111","R3",14.32,0.42,"At.Centre",4,2
"210111","R4",6.08,0,"At.Margin",10,7
"210111","R5",24.6,0.48,"At.Centre",7,5
"210111","R6",40.31,0.49,"At.Centre",16,8
"210111","R7",26,0.72,"At.Centre",6,3
"210111","R8",6,0,"At.Margin",7,3
"210111","R9",5.39,0,"At.Margin",6,2
"210111","R10",24.52,0.72,"At.Centre",4,2
"210111","R11",44.28,0.94,"At.Centre",4,2
"210111","R13",13.89,0.49,"At.Centre",2,1
"210111","R14",9.43,0.04,"At.Margin",7,5
"210111","R15",26.4,0.92,"At.Centre",4,2
"210111","R18",16.49,0.75,"At.Centre",3,1
"210111","R19",16,0.27,"At.Centre",6,2
"210111","R20",35.44,0.44,"At.Centre",10,6
"210111","R21",42.2,0.51,"At.Centre",22,13
"210111","R23",10.05,0,"At.Centre",5,1
"210111","R24",9.22,0.0600000000000001,"At.Margin",7,3
"210111","R25",23.71,0.43,"At.Centre",5,3
"210111","R26",28.86,0.37,"At.Centre",9,5
"210111","R27",16.64,0.54,"At.Centre",6,4
"210111","R28",6.32,0,"At.Margin",6,3
"210111","R29",9.85,0.04,"At.Margin",6,4
"210114","R1",8.06,0,"At.Margin",6,3
"210114","R2",17.46,0.43,"At.Centre",8,5
"210114","R3",17,0.35,"At.Centre",7,3
"210114","R4",7.81,0,"At.Margin",6,4
"210114","R5",6.32,0,"At.Margin",5,3
"210114","R6",22.63,0.46,"At.Centre",8,5
"210114","R7",36.12,0.44,"At.Centre",9,6
"210114","R8",34.89,0.52,"At.Centre",7,5
"210114","R9",22.2,0.49,"At.Centre",7,3
"210114","R10",5.39,0,"At.Margin",8,3
"210114","R11",12.04,0.1,"At.Centre",7,3
"210114","R12",31.95,0.51,"At.Centre",5,2
"210114","R13",50.61,0.39,"At.Centre",25,14
"210114","R14",42.52,0.54,"At.Centre",21,10
"210114","R15",30.81,0.72,"At.Centre",4,2
"210114","R16",11.05,0.01,"At.Centre",6,3
"210114","R17",8.94,0.03,"At.Margin",8,4
"210114","R18",26.91,0.62,"At.Centre",9,5
"210114","R21",14.42,0.53,"At.Centre",4,1
"210114","R22",4.12,0,"At.Margin",6,3
"210114","R23",11.18,0.08,"At.Centre",9,4
"210114","R24",15,0,"At.Centre",7,3
"210114","R25",10,0.09,"At.Margin",4,1
"223909","R1",6,0,"At.Margin",8,5
"223909","R2",3.61,0,"At.Margin",7,5
"223909","R3",14.87,0.35,"At.Centre",7,4
"223909","R4",25.96,0.52,"At.Centre",5,3
"223909","R5",21.02,0.51,"At.Centre",9,4
"223909","R6",8.6,0,"At.Margin",7,3
"223909","R7",18.36,0.35,"At.Centre",6,3
"223909","R8",29.68,0.94,"At.Centre",5,2
"223909","R9",43.14,0.58,"At.Centre",10,7
"223909","R10",36.4,0.51,"At.Centre",6,4
"223909","R11",19.65,0.56,"At.Centre",6,4
"223909","R12",18.38,0.34,"At.Centre",8,4
"223909","R14",49.52,0.53,"At.Centre",24,14
"223909","R15",41.15,0.41,"At.Centre",12,9
"223909","R16",22.2,0.48,"At.Centre",14,8
"223909","R17",5.83,0,"At.Margin",9,4
"223909","R18",21.26,0.49,"At.Centre",13,7
"223909","R19",34.79,0.49,"At.Centre",7,2
"223909","R20",29,0.49,"At.Centre",9,5
"223909","R21",15.62,0.32,"At.Centre",9,6
"223909","R22",7.81,0,"At.Margin",8,5
"223909","R23",16.12,0.35,"At.Centre",7,5
"223909","R24",13.93,0.28,"At.Centre",9,6
"223910","R1",8,0,"At.Margin",9,6
"223910","R2",7.07,0,"At.Margin",10,7
"223910","R3",17.69,0.38,"At.Centre",10,5
"223910","R4",27.29,0.48,"At.Centre",10,5
"223910","R5",26.48,0.54,"At.Centre",11,5
"223910","R6",14.14,0.33,"At.Centre",5,3
"223910","R7",5.39,0,"At.Margin",7,4
"223910","R8",25,0.54,"At.Centre",9,5
"223910","R9",44.01,0.47,"At.Centre",25,13
"223910","R10",41.88,0.51,"At.Centre",24,14
"223910","R11",23.09,0.57,"At.Centre",6,4
"223910","R12",4,0,"At.Margin",8,4
"223910","R13",17.69,0.75,"At.Centre",5,2
"223910","R14",34.44,0.96,"At.Centre",5,3
"223910","R15",39,0.99,"At.Centre",4,2
"223910","R16",19,0.95,"At.Centre",2,1
"223910","R17",10,0.15,"At.Margin",3,1
"223910","R21",4,0,"At.Margin",8,2
"223910","R22",24,0.99,"At.Centre",2,1
"223910","R24",12.04,0.18,"At.Centre",3,1
"223910","R25",19.72,0.58,"At.Centre",8,2
"223910","R26",21.19,0.52,"At.Centre",8,3
"223910","R27",6,0,"At.Margin",8,3
"223913","R1",12.65,0.2,"At.Centre",7,3
"223913","R2",15.03,0.33,"At.Centre",7,4
"223913","R3",5.39,0,"At.Margin",8,5
"223913","R4",12.53,0.2,"At.Centre",7,3
"223913","R5",29.68,0.48,"At.Centre",10,5
"223913","R6",30.68,0.46,"At.Centre",8,4
"223913","R7",13.45,0.58,"At.Centre",7,2
"223913","R8",17.72,0.46,"At.Centre",6,3
"223913","R9",36.88,0.56,"At.Centre",10,6
"223913","R10",41.73,0.7,"At.Centre",8,4
"223913","R12",13,0.38,"At.Centre",2,1
"223913","R13",10.3,0.03,"At.Centre",7,5
"223913","R14",26.08,0.82,"At.Centre",5,3
"223913","R17",12.08,0.32,"At.Centre",2,1
"223913","R18",22.09,0.56,"At.Centre",9,5
"223913","R19",42.05,0.61,"At.Centre",19,10
"223913","R20",30.81,0.67,"At.Centre",6,3
"223913","R21",12.21,0.27,"At.Centre",7,3
"223913","R22",15,0.28,"At.Centre",5,3
"223913","R23",27.73,0.37,"At.Centre",9,3
"223913","R24",25.94,0.52,"At.Centre",7,4
"223913","R25",10.77,0.0600000000000001,"At.Centre",5,3
"223913","R26",8.94,0,"At.Margin",5,2
"223913","R27",7.62,0,"At.Margin",6,3
"224087","R1",4.47,0,"At.Margin",8,5
"224087","R2",16.64,0.41,"At.Centre",10,3
"224087","R3",20,0.54,"At.Centre",7,4
"224087","R4",13,0.14,"At.Centre",8,5
"224087","R5",15.81,0.41,"At.Centre",5,3
"224087","R6",32.2,0.54,"At.Centre",9,4
"224087","R7",39.62,0.57,"At.Centre",8,4
"224087","R8",29.07,0.48,"At.Centre",6,3
"224087","R9",11.4,0.1,"At.Centre",9,4
"224087","R10",21,0.66,"At.Centre",9,4
"224087","R11",40.25,0.89,"At.Centre",8,4
"224087","R12",48.33,0.46,"At.Centre",26,14
"224087","R13",36.12,0.58,"At.Centre",11,6
"224087","R14",16.28,0.43,"At.Centre",7,5
"224087","R15",15,0.25,"At.Centre",5,3
"224087","R18",24,0.89,"At.Centre",5,2
"224087","R19",11.18,0.04,"At.Centre",8,4
"224087","R20",15.65,0.43,"At.Centre",5,3
"224087","R21",31.05,0.54,"At.Centre",4,2
"224087","R22",15.26,0.54,"At.Centre",3,1
"224087","R23",4,0,"At.Margin",6,3
"224087","R24",4.12,0,"At.Margin",4,2
"224087","R25",12,0.15,"At.Centre",6,4
"224087","R26",5,0,"At.Margin",10,8
"230446","R1",11.31,0.01,"At.Centre",2,1
"230446","R2",9,0.08,"At.Margin",3,1
"230446","R3",11.66,0.18,"At.Centre",2,1
"230446","R6",14.32,0.54,"At.Centre",2,1
"230446","R7",6.32,0,"At.Margin",9,7
"230446","R8",26.08,0.84,"At.Centre",8,5
"230446","R11",26.93,0.99,"At.Centre",2,1
"230446","R12",13,0,"At.Centre",7,4
"230446","R13",20.62,0.53,"At.Centre",7,3
"230446","R14",35.23,0.97,"At.Centre",8,4
"230446","R15",32.39,0.89,"At.Centre",6,4
"230446","R16",13,0.13,"At.Centre",2,1
"230446","R17",2.83,0,"At.Margin",5,3
"230446","R18",7.81,0,"At.Margin",10,7
"230446","R19",20.52,0.52,"At.Centre",7,4
"230446","R20",29.61,0.49,"At.Centre",9,4
"230446","R21",12.37,0.28,"At.Centre",7,3
"230446","R22",3.61,0,"At.Margin",8,4
"230446","R23",10,0.09,"At.Margin",11,6
"241028","R1",13,0.16,"At.Centre",10,6
"241028","R2",15.03,0.24,"At.Centre",9,4
"241028","R3",9.22,0,"At.Margin",10,6
"241028","R4",10.82,0.23,"At.Centre",5,1
"241028","R5",27.51,0.91,"At.Centre",5,3
"241028","R6",34.48,0.52,"At.Centre",8,6
"241028","R7",24.76,0.52,"At.Centre",8,4
"241028","R8",7.81,0,"At.Margin",10,5
"241028","R9",10,0.0600000000000001,"At.Margin",4,1
"241028","R12",44.6,0.46,"At.Centre",15,8
"241028","R13",29.83,0.53,"At.Centre",12,6
"241028","R14",10.44,0.03,"At.Centre",10,7
"241028","R15",12.17,0.22,"At.Centre",5,1
"241028","R19",17.69,0.42,"At.Centre",7,4
"241028","R20",4.47,0,"At.Margin",3,1
"241028","R21",16.12,0.65,"At.Centre",5,1
"241028","R22",19.24,0.92,"At.Centre",2,1
"241028","R23",9.9,0.05,"At.Margin",3,1
"241092","R1",15,0.37,"At.Centre",6,2
"241092","R2",11.7,0.35,"At.Centre",2,1
"241092","R3",4,0,"At.Margin",8,4
"241092","R4",8.54,0.01,"At.Margin",3,1
"241092","R7",23.02,0.95,"At.Centre",2,1
"241092","R8",21.21,0.56,"At.Centre",8,5
"241092","R9",5.83,0,"At.Margin",9,4
"241092","R10",9,0,"At.Margin",2,1
"241092","R13",43.01,0.51,"At.Centre",26,14
"241092","R14",30.59,0.52,"At.Centre",11,3
"241092","R15",11,0.08,"At.Centre",8,3
"241092","R16",13.04,0.43,"At.Centre",3,1
"241092","R18",39.36,0.56,"At.Centre",14,7
"241092","R19",23.6,0.49,"At.Centre",9,5
"241092","R20",5.83,0,"At.Margin",11,6
"241092","R21",16.64,0.28,"At.Centre",5,3
"241092","R22",21.93,0.52,"At.Centre",6,3
"241092","R23",11.31,0.01,"At.Centre",8,3
"241103","R1",9.43,0,"At.Margin",6,3
"241103","R2",11,0.11,"At.Centre",6,4
"241103","R3",3.61,0,"At.Margin",7,5
"241103","R4",13.6,0.14,"At.Centre",10,5
"241103","R5",26.93,0.51,"At.Centre",8,3
"241103","R6",30.36,0.52,"At.Centre",8,4
"241103","R7",20.62,0.49,"At.Centre",5,3
"241103","R8",10.63,0.0600000000000001,"At.Centre",4,2
"241103","R9",22.8,0.57,"At.Centre",9,5
"241103","R10",41.62,0.66,"At.Centre",9,6
"241103","R11",48.01,0.84,"At.Centre",7,3
"241103","R12",38.6,0.39,"At.Centre",6,4
"241103","R13",22.47,0.52,"At.Centre",9,5
"241103","R14",22,0.71,"At.Centre",6,3
"241103","R17",34.21,0.54,"At.Centre",9,6
"241103","R18",18.44,0.54,"At.Centre",7,4
"241103","R19",20.52,0.63,"At.Centre",6,4
"241103","R20",31.62,0.92,"At.Centre",7,4
"241103","R21",18.38,0.87,"At.Centre",5,2
"241103","R22",17.2,0.46,"At.Centre",10,5
"241103","R23",6.71,0,"At.Margin",6,3
"241103","R24",7.07,0,"At.Margin",5,3
"241103","R25",13,0.09,"At.Centre",7,5
"241106","R1",6.71,0,"At.Margin",9,5
"241106","R2",3.61,0,"At.Margin",10,6
"241106","R3",14.14,0,"At.Centre",7,4
"241106","R4",25.94,0.75,"At.Centre",4,1
"241106","R5",20.88,0.49,"At.Centre",4,1
"241106","R6",2.24,0,"At.Margin",7,3
"241106","R7",12.08,0.11,"At.Centre",2,1
"241106","R10",14.42,0.57,"At.Centre",3,1
"241106","R11",9.85,0.05,"At.Margin",4,1
"241106","R14",19,0.96,"At.Centre",2,1
"241106","R15",14.42,0.67,"At.Centre",4,1
"241106","R17",21.47,0.89,"At.Centre",2,1
"241106","R18",4.12,0,"At.Margin",5,3
"241106","R19",3.61,0,"At.Margin",6,2
"241106","R20",17.09,0.25,"At.Centre",9,4
"241106","R21",19.31,0.56,"At.Centre",8,4
"241106","R22",5,0,"At.Margin",7,4
"241792","R1",10.82,0.0600000000000001,"At.Centre",5,2
"241792","R2",19.7,0.58,"At.Centre",6,3
"241792","R3",18.97,0.66,"At.Centre",6,3
"241792","R4",18.97,0.28,"At.Centre",8,3
"241792","R5",4.12,0,"At.Margin",10,5
"241792","R6",7,0,"At.Margin",7,4
"241792","R7",25.46,0.48,"At.Centre",11,7
"241792","R10",30.46,0.96,"At.Centre",6,3
"241792","R11",11.18,0,"At.Centre",9,4
"241792","R12",10,0.22,"At.Margin",3,1
"241792","R15",26.93,0.91,"At.Centre",3,1
"241792","R16",9.85,0,"At.Margin",8,5
"241792","R17",11.7,0.18,"At.Centre",3,1
"241792","R18",12.04,0.22,"At.Centre",3,1
"241792","R19",12,0,"At.Centre",6,3
"241825","R1",14.76,0.19,"At.Centre",6,3
"241825","R2",22.8,0.48,"At.Centre",9,7
"241825","R3",16.49,0.41,"At.Centre",9,6
"241825","R4",14.14,0.41,"At.Centre",5,2
"241825","R5",29.83,0.46,"At.Centre",12,7
"241825","R6",41.15,0.51,"At.Centre",15,7
"241825","R7",31.4,0.49,"At.Centre",9,5
"241825","R8",14.32,0.25,"At.Centre",9,6
"241825","R9",12.73,0.29,"At.Centre",7,3
"241825","R11",48.92,0.94,"At.Centre",5,3
"241825","R12",30.36,0.86,"At.Centre",5,3
"241825","R13",11.7,0.1,"At.Centre",7,3
"241825","R14",8.94,0,"At.Margin",2,1
"241825","R17",20.81,0.94,"At.Centre",2,1
"241825","R18",8,0,"At.Margin",9,4
"241825","R19",14.14,0.52,"At.Centre",2,1
"241825","R20",17,0.82,"At.Centre",4,1
"241825","R21",8.6,0,"At.Margin",5,1
"241868","R1",4.47,0,"At.Margin",5,3
"241868","R2",12.17,0.0600000000000001,"At.Centre",6,3
"241868","R3",4.47,0,"At.Margin",7,3
"241868","R4",17.89,0.43,"At.Centre",9,4
"241868","R5",31.32,0.81,"At.Centre",6,4
"241868","R6",16.28,0.75,"At.Centre",5,2
"241868","R7",10.44,0.0600000000000001,"At.Centre",6,3
"241868","R8",8.49,0,"At.Margin",9,6
"241868","R9",10,0.1,"At.Margin",8,5
"241868","R10",29.41,0.46,"At.Centre",8,5
"241868","R13",30.15,0.68,"At.Centre",6,2
"241868","R14",19.1,0.38,"At.Centre",6,2
"241868","R15",5.83,0,"At.Margin",7,4
"241868","R16",19.85,0.84,"At.Centre",6,3
"241868","R19",29.15,0.95,"At.Centre",4,2
"241868","R20",15.65,0.3,"At.Centre",10,4
"241868","R21",10,0.05,"At.Margin",4,2
"241868","R22",30,0.65,"At.Centre",4,2
"241868","R23",33.84,0.66,"At.Centre",7,2
"241868","R24",15.23,0.61,"At.Centre",3,2
"241868","R25",5.39,0,"At.Margin",4,2
"241868","R26",19.8,0.48,"At.Centre",5,2
"241868","R27",22.85,0.57,"At.Centre",8,2
"241868","R28",8.54,0.11,"At.Margin",3,2
"241868","R29",5,0,"At.Margin",5,2
"241882","R1",8.94,0,"At.Margin",4,2
"241882","R2",20.12,0.56,"At.Centre",6,2
"241882","R3",12.21,0.32,"At.Centre",4,2
"241882","R4",7,0,"At.Margin",3,1
"241882","R5",9.85,0,"At.Margin",10,7
"241882","R6",19.24,0.48,"At.Centre",4,2
"241882","R7",36.88,0.46,"At.Centre",7,2
"241882","R8",28.79,0.99,"At.Centre",3,2
"241882","R10",20.88,0.56,"At.Centre",2,1
"241882","R11",19.65,0.54,"At.Centre",5,2
"241882","R12",37.58,0.46,"At.Centre",6,2
"241882","R15",17.46,0.66,"At.Centre",5,1
"241882","R16",11.18,0.13,"At.Centre",11,7
"241882","R17",28.43,0.58,"At.Centre",7,4
"241882","R19",21.47,0.92,"At.Centre",2,1
"241882","R20",7.21,0,"At.Margin",3,1
"241882","R21",12.04,0,"At.Centre",10,5
"241882","R22",14,0.15,"At.Centre",10,6
"241882","R23",11.31,0,"At.Centre",9,5
"275683","R1",8.25,0,"At.Margin",9,5
"275683","R2",9,0,"At.Margin",9,5
"275683","R3",15.52,0.41,"At.Centre",6,3
"275683","R4",27.89,0.58,"At.Centre",12,7
